task74         	22187.000000	59042.000000	59796.000000	754.000000	
task78         	23381.000000	59796.000000	60908.000000	1112.000000	
task79         	23691.000000	60908.000000	62112.000000	1204.000000	
task83         	24934.000000	62112.000000	62849.000000	737.000000	
task80         	23987.000000	62112.000000	63481.000000	1369.000000	
task85         	25518.000000	62849.000000	63710.000000	861.000000	
task81         	24333.000000	63710.000000	64518.000000	808.000000	
task87         	26159.000000	64518.000000	65360.000000	842.000000	
task84         	25218.000000	64518.000000	66261.000000	1743.000000	
task95         	28542.000000	65360.000000	66625.000000	1265.000000	
task86         	25853.000000	66625.000000	67611.000000	986.000000	
task88         	26433.000000	67611.000000	68543.000000	932.000000	
task89         	26734.000000	68543.000000	70003.000000	1460.000000	
task90         	27032.000000	70003.000000	70831.000000	828.000000	
task91         	27348.000000	70831.000000	71670.000000	839.000000	
task92         	27654.000000	71670.000000	72686.000000	1016.000000	
task93         	27938.000000	72686.000000	74111.000000	1425.000000	
task96         	28835.000000	74111.000000	75540.000000	1429.000000	
task99         	29701.000000	75540.000000	76797.000000	1257.000000	
task100        	30013.000000	76797.000000	78415.000000	1618.000000	
